,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
8759,Making Lake Park in the Sun,-0.1201319801743416,0,0.0,Casino Versus Japan,Whole Numbers Play the Basics,0.406,6,-0.0401963023157934,1.0,0.0467,0.00562,0.965,0.116,0.0812,-1.27528419979181,4.0,9
8760,My Gabber - Extended Mix,0.3334897884378567,1,0.08,Scooter;Jebroer,My Gabber,0.636,7,0.2098920852823804,0.0,0.0549,0.00138,0.000227,0.25,0.183,1.018668205377231,4.0,8
8761,Savages (Part 2),-1.0638298852094985,0,0.16,Haruki Sayama;Ryoichi Fukuzawa;Yuko Doi;Music Creation,Pocahontas (Original Motion Picture Soundtrack/Japanese Version),0.221,2,-1.004751247393432,1.0,0.0553,0.912,0.000919,0.318,0.195,-1.8772452005883253,4.0,6
8762,Tag Ur It,-0.7200306877922795,0,0.15,DJ Icey,Take a Little Take a Lot,0.821,7,0.9959558533919578,1.0,0.0625,0.00394,0.0492,0.0825,0.9,0.13473048060647144,4.0,4
8763,Somebody Touched Me,-0.9621604228249704,0,0.25,The Dillards,Back Porch Bluegrass,0.404,11,-0.4846677711106747,1.0,0.0373,0.392,0.0,0.333,0.745,0.9917352670659562,4.0,2
8764,Sonate III Opus 172 Pour Violoncelle Et Piano,3.4235669071482224,0,0.0,Alireza Mashayekhi;Marie-Thérèse Grisenti;Marc Vitantonio;Duo Grisenti Vitantonio,A. Mashayekhi - 5 Sonates Pour Violoncelle Et Piano,0.347,2,-1.906909557973332,1.0,0.0492,0.964,0.78,0.0926,0.0393,-1.529017380184158,4.0,12
8765,Riverside Drive,1.2173982288630354,0,0.2,Larry Heard,Love's Arrival,0.699,4,-0.5535884505022783,0.0,0.0573,0.0622,0.845,0.0656,0.661,-0.45572995894033896,4.0,5
8766,"Quer Amor, Toma - Ao Vivo",-0.7908376027971964,0,0.27,Humberto & Ronaldo,"Ao Vivo em Goiânia, Vol. 03",0.624,2,0.6513524564339391,0.0,0.1,0.382,0.0,0.347,0.761,0.26585653793216596,4.0,7
8767,Ta Fazendo Falta,-0.2180181654489837,0,0.47,Pablo;Solange Almeida,É Só Dizer Que Sim,0.655,5,0.0842624002748698,1.0,0.0903,0.284,0.0,0.615,0.385,0.26084347277203845,4.0,7
8768,Cluck Old Hen,-0.8731409877794406,0,0.29,Alison Krauss & Union Station,Every Time You Say Goodbye,0.626,9,-0.6740323562351782,1.0,0.0335,0.652,0.892,0.0727,0.963,0.04082561296643158,4.0,2
8769,How Long (VIP Dub),-0.5952803022644948,0,0.19,DJ Icey;Rae Ann,Ride Mountain Ride,0.787,8,0.6908312922019453,1.0,0.0445,0.000478,0.854,0.105,0.711,0.13479601087000284,4.0,4
8770,Post,-0.5080889623599175,0,0.17,Kettel,Ibb & Obb (Original Soundtrack),0.489,7,-1.2031491254479028,1.0,0.0361,0.235,0.914,0.0955,0.247,-1.2735148826764708,4.0,9
8771,Corazon of Mine,-0.3268631456594965,0,0.17,Ill Niño,The Best Of Ill Niño,0.317,1,0.7483767138298861,1.0,0.082,0.000175,0.00515,0.337,0.213,0.08509130598167713,4.0,11
8772,Modul 1,0.9055955843674088,0,0.11,Arovane,Modul,0.796,11,-0.7063180142996915,0.0,0.0567,0.241,0.871,0.0654,0.283,-0.12781652023080653,4.0,9
8773,Nice Suh (Mildew Riddim),-0.6645719512434884,1,0.23,Alkaline;Anju Blaxx,Nice Suh (Mildew Riddim),0.794,6,0.8830396917673642,0.0,0.285,0.262,0.0,0.0723,0.771,-0.7413108474087922,4.0,13
8774,Open Hands,-0.3959397246219075,0,0.37,Urban Rescue,Wild Heart,0.598,11,0.474701394692353,1.0,0.0449,0.0111,0.0,0.233,0.319,-0.9457652696257665,4.0,15
8775,スローモ,-0.2917578534073004,0,0.14,Kyary Pamyu Pamyu,ゆめのはじまりんりん,0.499,4,0.7480421474250726,0.0,0.04,0.0181,0.00118,0.0583,0.471,0.5272895242894153,4.0,14
8776,Bank Head,0.1589897977105661,0,0.0,Kingdom;Kelela,Vertical XL,0.712,9,0.3283285925863985,1.0,0.0773,0.115,0.0248,0.0856,0.604,0.36320174440758773,4.0,19
8777,如果雨之後,0.3654081340806916,0,0.64,Eric Chou,如果雨之後,0.315,6,0.4922661309450675,1.0,0.0332,0.525,0.0,0.171,0.445,0.42044242960198697,4.0,15
8778,Shhhh Dad,-0.3922542066104684,0,0.59,Silent Knights,Shhhhh For Baby Sleep,0.319,1,-1.4935527648261164,1.0,0.0447,0.672,0.000277,0.318,0.0282,-1.489043919430198,4.0,16
8779,Amen,-0.1643190926722326,0,0.57,for KING & COUNTRY,Burn The Ships,0.64,7,0.0260478458373015,1.0,0.0412,0.00758,0.000453,0.0711,0.305,-1.11047558701114,3.0,0
8780,Great I Am - Live,0.8320416386961407,0,0.52,New Life Worship;Integrity's Hosanna! Music,You Hold It All (Live),0.246,2,0.3741641900458631,1.0,0.036,0.00799,4.57e-05,0.325,0.101,1.1802658352448776,4.0,10
8781,CALLAU,-0.3224053307703288,0,0.35,Young Cister,CALLAU,0.797,3,0.8193047916503716,0.0,0.186,0.334,1.89e-05,0.0997,0.649,1.774035553100008,4.0,17
8782,Waves: Sleeping Mother,-1.7664440775653434,0,0.36,Ocean Sounds,Ocean Waves Sounds,0.163,9,-2.4882186863369804,0.0,0.05,0.87,0.982,0.578,1e-05,-1.176333501859877,1.0,16
8783,Página Virada,-0.286733035747142,0,0.46,Aviões do Forró,"Aviões do Forró, Vol. 4",0.618,5,0.3343507878730434,1.0,0.0358,0.376,0.0,0.307,0.964,-1.065259705174694,4.0,7
8784,ぐるぐるカーテン,0.0181678163981502,0,0.3,Nogizaka46,ぐるぐるカーテン Type-A,0.611,2,1.0581852046872893,1.0,0.0313,0.201,0.0,0.0399,0.917,0.2664463103039457,4.0,14
8785,Bass Slut - Original Mix,0.8340848038536759,0,0.52,S3RL,Bass Slut / It Went / Crazy Ass Bitch,0.511,1,0.9521276543613748,1.0,0.171,0.00453,0.00214,0.142,0.521,1.6743967874009986,4.0,8
8786,Chihiro,-0.3016706259897919,0,0.51,Yoste,Chihiro (Remixes),0.382,4,0.0176836857169611,1.0,0.0289,0.908,0.651,0.0915,0.0948,0.5176893406821126,3.0,16
8787,Do Harm,-0.61152786442633,0,0.36,Greensky Bluegrass,All for Money,0.629,7,-0.4520475466413477,0.0,0.0356,0.589,0.0238,0.11,0.663,-0.7005510234924595,4.0,2
8788,Pongal Festival Song 2019,-0.6169534943901197,0,0.0,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",0.751,5,-0.6499435750885982,1.0,0.103,0.325,0.0585,0.105,0.816,1.6433682076190315,3.0,6
8789,Pink Waters,-1.2126583366846957,0,0.14,dusty dexter,Pink Waters,0.61,1,-0.8662407558005971,0.0,0.103,0.755,0.868,0.0993,0.537,-1.4373077763724096,4.0,18
8790,Oh Meu Deus,-0.608976351956872,0,0.0,Projota,Rap x siempre,0.727,0,0.7778185574534838,1.0,0.0445,0.00149,0.000221,0.468,0.422,0.8542855393095129,4.0,3
8791,So Cold [Mixed],-0.8780875981608417,0,0.23,Anime,Hardshock Festival 2019,0.426,7,0.4834001212175068,0.0,0.111,0.156,6.08e-05,0.225,0.161,-0.9407194393338733,3.0,8
8792,The Phonics Alphabet Song,-0.0251394642137207,0,0.0,Toddler Tunes,More Songs for Kids: Classic Children's Music,0.88,8,-0.2698761392203368,1.0,0.0418,0.147,0.0,0.127,0.795,-0.1269318616731369,4.0,6
8793,One Nap At a Time,-1.0149503359861676,0,0.35,Breakfast For Brunch,One Nap At a Time,0.617,10,-0.6686792937581604,1.0,0.0426,0.763,0.927,0.176,0.201,0.3979000189472953,4.0,18
8794,Meloso,-0.9421295835532496,0,0.11,Timothy Infinite,Soleado,0.634,6,0.2497054874551999,0.0,0.0831,0.042,0.808,0.109,0.165,0.048427123536037016,5.0,18
8795,Sorry Not Sorry,-0.3916383242902544,1,0.01,Demi Lovato,Concierto en la ducha,0.705,11,0.3253174949430759,0.0,0.232,0.0242,0.0,0.262,0.884,0.6569739158174257,4.0,4
8796,Popatrz na niebo,0.0558735006690276,0,0.18,Kuba Jurzyk,Popatrz na niebo,0.356,5,-0.4883480015636242,1.0,0.0407,0.731,0.0,0.111,0.356,1.639141505621276,3.0,6
8797,Orford Sentinel,-1.6755476678296377,0,0.23,Ochre,Project Caelus,0.572,9,-1.643438514182614,1.0,0.0717,0.948,0.911,0.181,0.15,-0.6581201778560841,3.0,9
8798,Maybe Tomorrow,-0.8684974306032242,0,0.44,downstreamdream,Maybe Tomorrow,0.737,11,-0.1139681945771943,0.0,0.0607,0.89,0.935,0.113,0.174,0.3892172590294265,4.0,18
8799,Uitblinken,-0.6259766591767465,0,0.58,Sohn Aelia,Uitblinken,0.199,0,-3.49359073280188,1.0,0.0441,0.965,0.942,0.0819,0.0355,-1.9361896726345333,3.0,16
8800,Malibu,-0.928707259336523,1,0.58,Virginia To Vegas;NOTD,Malibu,0.657,9,0.0583335039018148,1.0,0.0258,0.0568,0.000142,0.321,0.624,-0.39052734672691247,4.0,5
8801,Stork Bite,-0.9950074799030488,0,0.22,Andy Thorn,Songs of the Sunrise Fox,0.48,0,-1.1196748074469072,1.0,0.049,0.938,0.841,0.0623,0.646,0.1177581423519213,4.0,2
8802,Space Bouquet,-0.5590507803801621,0,0.21,Justnormal,Space Bouquet,0.641,3,0.356934020197962,0.0,0.0304,0.88,0.88,0.108,0.111,-1.274956548474155,4.0,18
8803,Calm Baby Lullabies,-1.1235900220899426,0,0.33,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",0.181,5,-4.30825992852302,1.0,0.0394,0.994,0.904,0.0905,0.0437,-1.516107918268535,3.0,16
8804,Missy,-0.100062037263242,0,0.24,Punch Brothers,Antifogmatic,0.546,2,-1.562640727420127,1.0,0.0401,0.813,5.8e-06,0.0773,0.133,-0.3137586430002508,4.0,2
8805,We Don't Talk About Bruno - Reprise,-1.5408063024406042,0,0.11,Little Piano Player,Encanto,0.68,0,-2.8577472804536126,0.0,0.0511,0.986,0.944,0.145,0.366,1.5745286657796302,1.0,6
8806,In My Last Mourning... - 2012 Remaster,4.05640065503284,1,0.39,Thy Light,Suici.De.Pression (2012 Remastered Version),0.133,5,-0.2792439985551178,1.0,0.0685,0.0017,0.932,0.114,0.0371,0.620145907712958,3.0,1
8807,No Tourists,0.1392326839144958,0,0.06,The Prodigy,No Tourists,0.596,9,0.3423803815885701,0.0,0.0655,0.00115,0.888,0.121,0.135,-0.5863317741577841,4.0,4
8808,HELL,0.0436340615435056,0,0.45,G.E.M.,HELL,0.559,4,0.4417466038182124,1.0,0.0392,0.0817,0.0004,0.0908,0.233,1.442452419632735,4.0,15
8809,Hair Dryer (Baby White Noise Series),0.5491952391604151,0,0.34,Baby Sweet Dream,Hair Dryer (Baby White Noise Series),0.0,0,-2.8157591966495046,1.0,0.0,0.981,1.0,0.971,0.0,-1.7384370417621233,4.0,16
8810,House Party,1.4623923054802137,0,0.2,Aaron Smith;Malik Hart,House Party,0.76,1,0.6694190422938742,1.0,0.0935,0.0294,0.0124,0.361,0.674,-0.06215519617266311,4.0,5
8811,I'll Be Your Friend - Original Mix (2011 Remastered Version),2.083143028796824,0,0.36,Robert Owens,I'll Be Your Friend,0.731,10,0.4457614006759757,1.0,0.0414,0.000652,0.000184,0.116,0.573,-0.06638189817041756,4.0,5
8812,I Seek the Truth - Outtake,-0.0223631058178355,0,0.48,Kristen Anderson-Lopez;Patti Murin,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),0.454,0,-0.0050668298103642,0.0,0.0336,0.88,0.0,0.149,0.249,-1.6971025061413825,4.0,6
8813,Dona Maria,-0.5949674731494655,0,0.36,Silvanno Salles,Volume 22,0.797,11,0.839546059141595,0.0,0.0655,0.725,0.0,0.0698,0.854,0.49544181621331035,4.0,7
8814,It's A Crime - Caribou Mix,-0.5588748140029581,0,0.15,Virgo Four;Caribou,DJ-Kicks (Maya Jane Coles) [Mixed Tracks],0.715,3,-0.1330384796515702,1.0,0.0507,0.0114,0.918,0.074,0.856,0.011533585168038412,4.0,5
8815,larvaline,-1.3204475186319846,0,0.2,Papi Pier,larvaline,0.7,5,-0.0271482125280624,0.0,0.239,0.95,0.829,0.105,0.5,1.182002387228451,4.0,18
8816,Don't Forget About Me,-0.3672963087770357,0,0.4,Chris James,The Art of Overthinking,0.472,1,-0.497214011291185,0.0,0.0525,0.832,1.78e-05,0.247,0.0959,-0.6535985896724398,4.0,18
8817,Sanat Kuolleiden,-0.6043621225101897,0,0.17,Sarastus,II-Toinen Tuleminen,0.462,9,0.9885953924860584,1.0,0.0737,9.67e-06,2.36e-05,0.517,0.101,-0.1252608399530947,4.0,1
8818,A Desolation Song (2016 - Remaster),0.63250554285666,0,0.15,Agalloch,The Mantle,0.246,9,-0.059266587390169,0.0,0.0487,0.375,0.204,0.223,0.319,-2.05230929961161,3.0,1
8819,Aire Ke Respiro,-0.5288236671404544,0,0.61,Erpeche,Doblando la Dosis,0.715,4,0.8213121900792532,1.0,0.0842,0.0196,1.08e-06,0.027,0.924,-0.7171301801658231,4.0,17
8820,Slowly,0.2929295384923369,0,0.0,Siavash Amini;Hessam Ohadi;Nima Pourkarimi,Spotty Surfaces,0.564,1,-0.2922920883428488,1.0,0.094,0.0556,0.112,0.12,0.151,-0.12768545970374467,4.0,12
8821,Joda - Worakls Remix,0.92152054150437,0,0.52,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",0.757,3,-0.393331142596559,0.0,0.0323,0.0399,0.849,0.129,0.13,-0.29105240668673066,4.0,19
8822,Roll Clean,-0.9141118259384364,1,0.0,Masicka;Dunw3ll,Roll Clean - Single,0.702,1,0.9181691642727936,1.0,0.218,0.171,0.0,0.297,0.632,-0.9465516327881395,4.0,13
8823,Hoje Livre Sou,0.2750787271159765,0,0.56,Ministério Adoração e Vida,O Céu Se Abre,0.475,5,0.9290425724292356,1.0,0.0271,0.458,0.0,0.146,0.227,0.787215314585451,4.0,3
8824,ペディキュアday,-0.0533918436648058,0,0.26,ノースリーブス,ペディキュアday,0.498,9,0.9879262596764312,1.0,0.09,0.0452,0.00681,0.357,0.583,1.0208962343372872,4.0,14
8825,Perder o Interesse,0.0564600552597075,0,0.45,Knust;Luiz Lins;CMK,Perder o Interesse,0.717,9,-0.5075855698404069,0.0,0.162,0.219,0.000298,0.172,0.133,-1.6064413865461307,4.0,3
8826,If Only I Could Fly,-1.3280042969419117,0,0.55,Amellia Grey,Ever So Slightly,0.156,7,-3.7664296359273775,1.0,0.037,0.937,0.883,0.117,0.0732,0.4359731020588539,5.0,16
8827,Coronavirus,-0.8697487470633415,1,0.32,iMarkkeyz,Coronavirus,0.717,11,0.8356985454862385,0.0,0.203,0.000898,0.000185,0.854,0.821,-1.3075578545808677,4.0,19
8828,The Whistle Song,1.6998784833366882,0,0.2,Frankie Knuckles,Deep House Anthems,0.71,0,-1.243297094025536,0.0,0.11,0.0344,0.226,0.0935,0.401,-0.11474323265635572,4.0,5
8829,Nothing's Changed - Vocal Mix,1.2801693459756367,0,0.09,Ten City,Spiritual Life Music,0.622,7,-0.4896862671828788,0.0,0.0504,0.00661,0.0103,0.0943,0.726,-0.18925114229119547,4.0,5
8830,Be Mankan,0.6172355716792916,0,0.11,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,0.583,4,-0.5726587355766543,0.0,0.0416,0.9,0.38,0.123,0.483,-0.017398026180934417,3.0,0
8831,Freguês da Meia Noite,0.0564893829892415,0,0.24,Criolo,Nó na Orelha,0.634,7,-0.1186521242445849,1.0,0.0283,0.35,0.000987,0.151,0.54,-1.1761696762010496,4.0,0
8832,Drown - Massano Remix,1.9270999558562636,0,0.54,Øostil;Juan Hansen;Massano,In My System EP,0.788,2,0.0862697987037512,1.0,0.0527,0.145,0.85,0.102,0.199,-0.06199137051383509,4.0,19
8833,Universal Consciousness,1.5328863913701012,0,0.54,Charlotte de Witte,Universal Consciousness EP,0.738,9,-0.0107544586921957,1.0,0.107,0.00118,0.874,0.0939,0.124,0.4301736737363525,4.0,19
8834,"Ocean Breeze - Alpha Sinus 69,2 hz - 70 hz",0.1410510031456037,0,0.35,Floating,Alpha Sinus,0.169,1,-4.322479000727599,0.0,0.0499,0.777,0.922,0.115,0.0345,-0.12440894652719031,4.0,16
8835,Key nell 4,4.131997765861644,0,0.07,Gescom,Key nell,0.456,0,-0.4303007303284629,1.0,0.141,0.562,0.897,0.377,0.114,-0.40281427113899027,3.0,9
8836,Das Kufsteiner-Lied,-0.1072473309990716,0,0.18,Marco Mzee,Das Kufsteiner-Lied,0.495,0,1.0016434822737892,1.0,0.0466,0.0688,1.53e-05,0.359,0.928,0.5927214924252007,4.0,8
8837,Vicarious,1.787607498282722,0,0.66,TOOL,"10,000 Days",0.506,0,0.5258900546288352,1.0,0.032,5.16e-05,0.776,0.0712,0.302,-0.30484652716002353,5.0,1
8838,Você Vai Recair,-0.7412248603355157,0,0.44,Unha Pintada,Você Vai Recair,0.745,3,0.2485345050383524,1.0,0.0507,0.7,0.0,0.0639,0.613,0.3671663253512175,4.0,7
8839,are and be,-1.4035134245821128,0,0.45,wavcrush,pair of dice,0.633,5,0.2734597021969663,1.0,0.12,0.817,0.906,0.0997,0.435,-1.467156811410817,4.0,18
8841,Sem Jesus Não da (Ao Vivo),0.1378933842657765,0,0.03,Banda Som e Louvor,Festa de Crente - Ao Vivo,0.463,0,0.492600697349881,1.0,0.152,0.475,0.0,0.95,0.875,1.694055866460323,4.0,7
8842,The World Standard Dancing Club,-0.1758546662889386,0,0.18,Wasuta,我々はネコである。,0.592,0,1.0623672847474597,1.0,0.0468,0.00176,0.00028,0.36,0.602,0.6945227568207358,4.0,14
8843,Off The Grid,-0.7747464551928759,0,0.21,Bassnectar;Dj Pound,All Colors,0.531,2,0.9290425724292356,0.0,0.252,0.00589,0.386,0.253,0.183,-1.7778357908116749,4.0,4
8844,Sunday Sound Bath,-1.1029530764078523,0,0.1,"Sarah, the Illstrumentalist",The Black Expression,0.68,8,0.1891489681839364,1.0,0.0505,0.131,0.733,0.127,0.109,-0.1270301570684335,4.0,18
8845,You Deserve the Glory,-0.2051139644540244,0,0.32,Aaron Keyes,Because,0.614,11,-0.270545272029964,1.0,0.0275,0.453,1.1e-05,0.199,0.309,0.2675930899157395,4.0,10
8846,"Why Grumpy, You Do Care",-1.1359174444040665,0,0.22,Frank Churchill;Leigh Harline;Larry Morey,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),0.324,10,-1.8783041303617685,1.0,0.0396,0.946,0.288,0.323,0.242,-0.7264354775872368,4.0,6
8847,Zara Zara - LoFi Chill,1.4066989470951503,0,0.55,Bombay Jayashri;Swattrex,Hindi LoFi Vibe,0.583,7,-1.577361649231926,1.0,0.0465,0.581,0.0106,0.257,0.241,-0.1856797429287517,5.0,10
8848,Children Of The Night - XXL Version,1.4385390854592282,0,0.21,Nakatomi,Children Of The Night,0.636,2,0.3532537897450125,1.0,0.0756,0.000944,0.00532,0.318,0.582,1.5566389038356443,4.0,8
8849,Stand in Your Love - Live,0.048277618719722,0,0.52,Bethel Music;Josh Baldwin,Victory (Live),0.426,0,0.8027437546120978,0.0,0.0334,0.118,0.0,0.137,0.524,0.6861348830887575,4.0,7
8850,Back Of My Mind,-0.2491739901239347,0,0.24,Sarah Jarosz,Undercurrent,0.578,2,-0.0433746831615224,1.0,0.0287,0.772,0.0134,0.126,0.186,-0.26257950718247575,3.0,2
8851,You Used to Hold Me (feat. Xavier Gold),1.6660831630036774,0,0.14,Ralphi Rosario;Xavier Gold,Classic Club Bangers (Continuous DJ Mix),0.784,11,0.4999611582557806,1.0,0.06,0.0152,0.00708,0.11,0.514,-0.02080559988455063,4.0,5
8852,Preciso Confiar,0.4367331723073758,0,0.47,Stella Laura;Valesca Mayssa,Preciso Confiar,0.661,8,0.5928033355915574,0.0,0.0312,0.648,0.0,0.132,0.328,-0.06556276987627932,4.0,3
8853,Hum Nashe Mein Toh Nahin,-0.0544476419280298,0,0.62,Pritam;Arijit Singh;Tulsi Kumar,Bhool Bhulaiyaa 2,0.572,11,0.1849668881237664,1.0,0.0658,0.643,0.0,0.128,0.778,-1.2731872313588157,4.0,10
8854,Un adiós - 2014 Remaster,-0.3314187196471109,0,0.28,Tony Landa,Momentos junto a ti (Remasterizado 2014),0.419,4,0.7883573992051127,1.0,0.0337,0.31,3.15e-06,0.221,0.964,0.9669320623194417,4.0,17
8855,Servants Jaz House,1.6039474800309794,0,0.33,Glenn Underground,The Jerusalem EP's,0.75,8,-1.033189391802589,1.0,0.0625,0.00474,0.87,0.0775,0.323,-0.06241731722678729,3.0,5
8856,A Man In Your Head,-0.1946928445596103,0,0.18,Samael,Passage,0.37,5,0.4062825649079696,1.0,0.05,5.05e-06,0.495,0.453,0.211,-0.8441933611525902,4.0,1
8857,Dangerous,-0.231186316009749,0,0.56,Royal Deluxe,Born for This,0.521,4,0.4603150392853677,0.0,0.0747,0.0272,0.000191,0.0904,0.758,-1.4504465942103912,4.0,2
8858,To Impersonal Mankind,0.1456456807725968,0,0.0,Garhelenth,About Pessimistic Elements & Rebirth of Tragedy,0.0989,5,0.5126746816386977,1.0,0.0585,0.0427,0.0587,0.103,0.0593,1.169748227948139,5.0,12
8859,Barso,0.1302192950377136,0,0.5,Ritviz,Ved,0.537,2,0.3417112487789427,0.0,0.0318,0.0268,0.00715,0.124,0.0383,0.5292881973271135,5.0,10
8860,The Jungle - Original Mix,0.6469543376070767,0,0.19,Jungle Wonz,Deliverance,0.781,11,-0.5313397845821735,1.0,0.0904,0.182,0.495,0.0345,0.799,0.036402320178083876,4.0,5
8861,Sweet & Sweet CHERRY,-0.4805404484176483,0,0.38,Yui Horie,ワールドエンドの庭,0.664,8,0.6354605522052926,1.0,0.0278,0.12,1.15e-06,0.117,0.641,-0.6521241587429903,4.0,14
8862,Oye Mami,0.8119716957850411,0,0.1,Bad Boy Bill;Nick Rockwell,Oye Mami,0.728,7,0.8781884788975669,1.0,0.0751,6.7e-05,0.0325,0.062,0.185,0.03679550175927038,4.0,5
8863,Power Over Death,-0.1300936323060564,0,0.14,Oli XL,"""I Could Go Anywhere But Again I Go With You""",0.422,1,-0.3269197112410573,1.0,0.161,0.0344,0.862,0.0838,0.492,-0.9658175302662777,1.0,19
8864,Peace and Quiet,-0.3306366468595377,0,0.51,Zen Atlas,Peace and Quiet,0.135,0,-3.3870313328687445,1.0,0.0457,0.284,0.74,0.111,0.0329,-1.751427094608649,4.0,16
8865,Twelve,0.1874865749077679,0,0.0,Farzad Golpayegani,One,0.384,9,0.5197005761397835,0.0,0.115,0.076,0.853,0.328,0.0452,-0.12211538730360268,4.0,12
8866,Enquanto Acaba,0.153896548681495,0,0.47,Don L;Flora Matos,Caro Vapor / Vida e Veneno de Don L,0.81,1,0.1441497867365058,0.0,0.0812,0.0404,0.304,0.224,0.853,-0.0788981785048543,3.0,3
8867,Insomnia,-0.6264067992099118,0,0.64,Daya,Insomnia,0.754,7,0.6321148881571567,1.0,0.0611,0.0944,0.0,0.383,0.379,-0.026506732811754478,4.0,5
8868,Keep on Dancing,0.0324601965910522,0,0.0,Fast Eddie,Jack to the Sound,0.785,11,0.3872122798335938,1.0,0.0538,4.55e-05,0.304,0.0398,0.456,0.06140211571519119,4.0,5
8869,Ex-Quadrilha da Fumaça,-0.5715150654321114,0,0.48,Planet Hemp,A Invasão do Sagaz Homem Fumaça,0.549,1,0.7259607647073744,1.0,0.295,0.00636,0.0,0.106,0.453,-0.6092018361301319,4.0,3
8870,Salmon Benedict,-1.2316236017833482,0,0.38,Timothy Infinite,Weekend in São Paulo,0.718,10,-0.3806176192136417,0.0,0.374,0.933,0.803,0.565,0.395,-1.5025431537176013,4.0,18
8871,Prednison Attack,0.2084852292541107,0,0.31,Project Omeaga,Prednison Attack VIP,0.787,7,0.553659066228365,1.0,0.421,0.0646,0.628,0.456,0.0589,1.511095370681543,4.0,11
8872,Black-Eyed Susan,-0.2137167651173306,0,0.32,Town Mountain,Heroes & Heretics,0.369,2,-0.3824577344401167,1.0,0.031,0.856,0.184,0.0434,0.333,-0.7109703353939013,4.0,2
8873,Come Un Rullo Di Tamburi,-1.3365191144166155,0,0.25,Coro - Pocahontas,Pocahontas (Colonna Sonora Originale),0.425,0,-1.0796941220716805,1.0,0.0672,0.576,0.000724,0.11,0.24,2.577371053727537,4.0,6
8874,Smoky Mountain Memories,-0.3268631456594965,0,0.23,Larry Sparks,Bound To Ride: The Best of Larry Sparks,0.475,5,-0.4103940292420531,1.0,0.032,0.869,0.0,0.0895,0.393,0.12185378382261389,4.0,2
8875,A Sheep Among the Wolves,1.894751470180263,0,0.16,Regarde Les Hommes Tomber,Exile,0.167,5,0.8184683756383376,0.0,0.0951,8.45e-06,0.883,0.244,0.118,0.1578626636329438,4.0,1
8876,Rock Steady,0.1581588453737694,1,0.24,Dub Pistols;Rodney P;Lindy Layton;Barry Ashworth;Will Hensel,Worshipping the Dollar,0.771,0,-0.4319735623525309,1.0,0.108,0.0224,1.12e-05,0.474,0.591,-1.110704942933499,4.0,4
8877,Yègellé Tezeta,-0.4841868627897088,0,0.57,Mulatu Astatke,New York - Addis - London: The Story of Ethio Jazz 1965-1975,0.839,3,-0.7804244729659061,1.0,0.0413,0.745,0.747,0.105,0.777,0.05583204331504921,4.0,0
8878,Vedestä Vieraantunut,1.4785518844534469,0,0.18,Vermilia,Kätkyt,0.169,9,0.5911305035674894,1.0,0.0542,6.37e-06,0.625,0.389,0.306,-0.6845616391908755,4.0,1
8879,Fuck Martina - Stunned Guys Remix,0.833732871099268,0,0.22,Bodylotion,Oldschool Hardcore Volume II,0.691,10,0.1610453901795933,0.0,0.0568,0.00392,0.831,0.159,0.181,-1.0126389035592356,4.0,8
8880,La Corona,0.2636800162370958,1,0.33,Cyclo,La Corona,0.492,9,0.4263565491967862,0.0,0.181,0.159,0.0,0.0987,0.157,-0.7703735192848269,4.0,17
8881,Midnight Queen,1.2888992334669236,0,0.28,Sarcófago,The Laws of Scourge,0.258,2,0.1148752263153151,1.0,0.0441,5.71e-05,0.768,0.173,0.145,-0.10370138325136884,4.0,1
8882,Wheres the Beef?,0.2357013622616613,0,0.17,Stanton Warriors,Wheres the Beef? / MPC,0.727,6,0.8750100980518377,0.0,0.119,0.000979,0.834,0.0974,0.177,0.2005883954552081,4.0,4
8883,プラスティック・ラブ,0.4939222448986728,0,0.46,Mariya Takeuchi,VARIETY (30th Anniversary Edition),0.692,7,0.6774486360094009,1.0,0.0323,0.0428,0.00137,0.159,0.85,-0.7089388972244379,4.0,14
8884,Concrete,-0.897140846448096,0,0.5,Ben Kessler,Concrete,0.578,0,-0.1760302626701191,1.0,0.127,0.381,0.0247,0.231,0.344,-1.0427828247835331,4.0,18
8885,McQueen's Lost,-0.9295773153126984,0,0.46,Randy Newman,Cars (Original Motion Picture Soundtrack),0.27,0,-0.746298699674918,1.0,0.0361,0.798,0.796,0.052,0.0603,-0.14190552688998928,4.0,6
8886,I Am The Magnificent (Original Mix) - Extended Mix,1.205931086615242,0,0.0,The Prophet,The Hardcore Archive Part 3 (1997),0.329,11,0.3990893872044769,0.0,0.046,0.000161,0.74,0.309,0.0708,-0.6539917712536257,4.0,8
8887,Uma Música,-0.4866601679804093,0,0.47,Fresno,Redenção,0.606,1,0.964004761732258,1.0,0.0299,0.0479,0.0,0.106,0.681,0.038663114269905804,4.0,3
